occupation_id,skill_id,importance
2831,11273,Optional
2831,2779,Optional
2831,3765,Optional
2831,10781,Optional
2831,133,Optional
2831,11358,Optional
2831,2226,Optional
2831,6713,Optional
2831,10154,Optional
2831,2565,Optional
2831,10045,Optional
2831,9957,Optional
2831,3460,Optional
2831,7546,Optional
2831,8225,Optional
2831,12736,Optional
2831,2482,Optional
2831,9126,Optional
2831,10877,Optional
2831,11564,Optional
2831,10998,Optional
2831,5933,Optional
2831,7628,Optional
2831,4422,Optional
2831,2750,Optional
2832,10829,Essential
2832,6202,Essential
2832,13196,Essential
2832,1776,Essential
2832,6749,Essential
2832,2047,Essential
2832,2627,Essential
2832,1383,Essential
2832,6412,Essential
2832,6577,Essential
2832,6051,Optional
2832,12451,Optional
2832,1738,Optional
2832,8760,Optional
2832,3999,Optional
2832,1848,Optional
2832,10988,Optional
2832,9982,Optional
2832,12039,Optional
2832,7676,Optional
2832,3226,Optional
2832,9589,Optional
2832,7214,Optional
2832,5035,Optional
2832,3696,Optional
2832,9413,Optional
2832,10248,Optional
2833,10957,Essential
2833,962,Essential
2833,12486,Essential
2833,1732,Essential
2833,6224,Essential
2833,12455,Essential
2833,938,Essential
2833,9461,Essential
2833,8243,Essential
2833,3649,Essential
2833,1879,Essential
2833,11257,Essential
2833,4800,Essential
2833,2764,Essential
2833,12008,Essential
2833,10891,Essential
2833,2948,Essential
2833,4782,Essential
2833,10807,Essential
2833,9786,Essential
2833,1538,Essential
2833,11955,Essential
2833,8134,Essential
2833,6668,Essential
2833,8341,Essential
2833,12623,Essential
2833,4645,Essential
2833,8094,Essential
2833,1449,Essential
2833,255,Essential
2833,5966,Essential
2833,2536,Essential
2833,9730,Optional
2833,1090,Optional
2833,3622,Optional
2833,788,Optional
2833,9681,Optional
2833,2777,Optional
2833,12833,Optional
2833,5361,Optional
2833,3968,Optional
2833,1835,Optional
2833,12227,Optional
2833,2350,Optional
2833,6139,Optional
2833,5699,Optional
2833,10739,Optional
2833,5239,Optional
2833,11138,Optional
2833,506,Optional
2833,5388,Optional
2833,8944,Optional
2833,7554,Optional
2833,9393,Optional
2833,5005,Optional
2833,1825,Optional
2833,12673,Optional
2833,6245,Optional
2833,6975,Optional
2833,7122,Optional
2834,4523,Essential
2834,10070,Essential
2834,8656,Essential
2834,7212,Essential
2834,4880,Essential
2834,11119,Essential
2834,9007,Essential
2834,3375,Essential
2834,9543,Essential
2834,6087,Essential
2834,13266,Essential
2834,9891,Essential
2834,6221,Essential
2834,11985,Essential
2834,12463,Optional
2834,12672,Optional
2834,8364,Optional
2834,1634,Optional
2834,11012,Optional
2834,2000,Optional
2835,7326,Essential
2835,3482,Essential
2835,10991,Essential
2835,3127,Essential
2835,3855,Essential
2835,4499,Essential
2835,4152,Essential
2835,1063,Essential
2835,2737,Essential
2835,758,Essential
2835,7723,Essential
2835,13064,Essential
2835,12266,Essential
2835,8519,Essential
2835,7813,Essential
2835,1663,Essential
2835,6412,Essential
2835,3000,Essential
2835,703,Essential
2835,13047,Essential
2835,3113,Essential
2835,4255,Essential
2835,5924,Essential
2835,4847,Essential
2835,11117,Essential
2835,4365,Essential
2835,5514,Essential
2835,8795,Optional
2835,11760,Optional
2835,4570,Optional
2835,6345,Optional
2835,3710,Optional
2835,12810,Optional
2836,8831,Essential
2836,12591,Essential
2836,12494,Essential
2836,1218,Essential
2836,8081,Essential
2836,7321,Essential
2836,1737,Essential
2836,3879,Essential
2836,10747,Essential
2836,3248,Essential
2836,1024,Essential
2836,11611,Essential
2836,5965,Essential
2836,8440,Essential
2836,4722,Essential
2836,3659,Essential
2836,1776,Essential
2836,5560,Essential
2836,8414,Essential
2836,3913,Essential
2836,1809,Essential
2836,3332,Essential
2836,72,Essential
2836,3475,Essential
2836,9007,Essential
2836,13369,Essential
2836,1263,Essential
2836,6039,Essential
2836,11989,Essential
2836,2778,Essential
2837,6195,Essential
2837,12571,Essential
2837,2716,Essential
2837,5088,Essential
2837,12784,Essential
2837,2395,Essential
2837,7361,Essential
2837,6483,Essential
2837,2575,Essential
2837,1575,Essential
2837,3722,Essential
2837,5418,Essential
2837,8450,Essential
2837,4395,Optional
2837,7201,Optional
2837,1737,Optional
2837,5583,Optional
2837,9293,Optional
2837,11013,Optional
2837,6976,Optional
2837,29,Optional
2837,837,Optional
2837,9218,Optional
2837,3455,Optional
2837,11952,Optional
2837,7981,Optional
2837,6248,Optional
2837,13086,Optional
2837,6954,Optional
2837,2756,Optional
2837,2978,Optional
2837,10055,Optional
2837,424,Optional
2837,10264,Optional
2837,9804,Optional
2837,215,Optional
2837,3023,Optional
2837,7600,Optional
2838,4973,Essential
2838,3676,Essential
2838,11489,Essential
2838,7744,Essential
2838,8119,Essential
2838,8663,Essential
2838,7963,Essential
2838,865,Essential
2838,3931,Essential
2838,4771,Essential
2838,4259,Essential
2838,3950,Essential
2838,4662,Essential
2838,12541,Essential
2838,5291,Optional
2838,9585,Optional
2838,3411,Optional
2838,9532,Optional
2839,3533,Essential
2839,776,Essential
2839,10318,Essential
2839,11694,Essential
2839,211,Essential
2839,7892,Essential
2839,4589,Essential
2839,7691,Essential
2839,470,Essential
2839,771,Essential
2839,6459,Essential
2839,160,Essential
2839,11012,Essential
2839,8489,Essential
2839,4425,Essential
2839,1999,Essential
2839,5934,Essential
2839,10144,Essential
2839,11047,Essential
2839,5498,Essential
2839,338,Essential
2839,9008,Essential
2839,7964,Essential
2839,7761,Essential
2839,2476,Essential
2840,11558,Essential
2840,4283,Essential
2840,13168,Essential
2840,3846,Essential
2840,5251,Essential
2840,2633,Essential
2840,8743,Essential
2840,12780,Essential
2840,5308,Essential
2840,9759,Essential
2840,10839,Optional
2840,13375,Optional
2841,160,Essential
2841,2047,Essential
2841,12406,Essential
2841,2369,Essential
2841,6387,Essential
2841,2035,Essential
2841,5874,Essential
2841,533,Essential
2841,449,Essential
2841,8675,Essential
2841,11353,Essential
2841,5478,Essential
2841,11849,Optional
2841,6660,Optional
2841,5481,Optional
2841,5035,Optional
2841,8112,Optional
2841,9413,Optional
2841,2476,Optional
2841,2712,Optional
2841,10988,Optional
2841,1422,Optional
2841,11722,Optional
2841,5934,Optional
2841,13020,Optional
2841,3475,Optional
2841,4652,Optional
2841,10065,Optional
2841,771,Optional
2841,6749,Optional
2841,5104,Optional
2841,2547,Optional
2841,11565,Optional
2841,10389,Optional
2841,3758,Optional
2842,832,Essential
2842,8338,Essential
2842,10559,Essential
2842,10662,Essential
2842,4351,Essential
2842,122,Essential
2842,10500,Essential
2842,12721,Essential
2842,2839,Essential
2842,1072,Essential
2842,5969,Essential
2842,8252,Essential
2842,5023,Essential
2842,7483,Essential
2842,10326,Optional
2842,3958,Optional
2843,1130,Essential
2843,9007,Essential
2843,6917,Essential
2843,7837,Essential
2843,1651,Essential
2843,11677,Essential
2843,710,Essential
2843,13004,Essential
2843,3140,Essential
2843,12963,Essential
2843,795,Essential
2843,2052,Essential
2843,4772,Essential
2843,10686,Optional
2843,6070,Optional
2843,9079,Optional
2843,12768,Optional
2843,5605,Optional
2843,11720,Optional
2843,5283,Optional
2843,3475,Optional
2843,8393,Optional
2843,5663,Optional
2843,9118,Optional
2843,10404,Optional
2843,11952,Optional
2843,9969,Optional
2843,7235,Optional
2843,2187,Optional
2843,6343,Optional
2843,3273,Optional
2843,2818,Optional
2844,6900,Essential
2844,2792,Essential
2844,7753,Essential
2844,12932,Essential
2844,2802,Essential
2844,13086,Essential
2844,2616,Essential
2844,9590,Essential
2844,1377,Essential
2844,8190,Essential
2844,10099,Essential
2844,10819,Essential
2844,6763,Essential
2844,2165,Essential
2844,1831,Essential
2844,5090,Essential
2844,8654,Essential
2844,8466,Essential
2844,5542,Essential
2844,9317,Essential
2844,5765,Essential
2844,4428,Essential
2844,7376,Essential
2844,2716,Essential
2844,10526,Essential
2844,9580,Essential
2844,940,Essential
2844,9007,Essential
2844,837,Essential
2844,7508,Essential
2844,2575,Essential
2844,7992,Optional
2844,10810,Optional
2844,3623,Optional
2844,4989,Optional
2844,3726,Optional
2844,577,Optional
2844,8450,Optional
2844,12605,Optional
2844,424,Optional
2844,3353,Optional
2844,13265,Optional
2844,4164,Optional
2844,5179,Optional
2844,4781,Optional
2844,7652,Optional
2844,8221,Optional
2844,3722,Optional
2844,12672,Optional
2844,160,Optional
2844,8749,Optional
2844,7516,Optional
2844,10151,Optional
2845,7520,Essential
2845,8732,Essential
2845,5347,Essential
2845,10088,Essential
2845,835,Essential
2845,4734,Essential
2845,9248,Essential
2845,8168,Essential
2845,4473,Essential
2845,12470,Essential
2845,12778,Essential
2845,3976,Essential
2845,5335,Essential
2845,12263,Essential
2845,8037,Essential
2845,5028,Essential
2845,496,Essential
2845,13100,Essential
2845,4135,Essential
2845,9894,Essential
2845,12247,Essential
2845,8560,Essential
2845,450,Essential
2845,13243,Essential
2845,9178,Essential
2845,10519,Essential
2845,10815,Essential
2845,3787,Essential
2845,2561,Essential
2845,13356,Essential
2845,420,Essential
2845,12484,Essential
2845,11866,Essential
2845,4385,Essential
2845,4650,Essential
2845,10386,Essential
2845,10213,Essential
2845,9927,Essential
2845,11235,Essential
2845,9939,Essential
2845,10446,Essential
2845,3405,Essential
2845,12634,Essential
2845,3087,Essential
2845,4594,Essential
2845,12192,Essential
2845,5795,Optional
2846,10823,Essential
2846,2108,Essential
2846,2369,Essential
2846,7277,Essential
2846,6037,Essential
2846,12451,Essential
2846,13020,Essential
2846,11565,Essential
2846,4529,Essential
2846,12574,Essential
2846,3928,Essential
2846,8314,Essential
2846,349,Essential
2846,6927,Essential
2846,3159,Essential
2846,4907,Essential
2846,4671,Essential
2846,13244,Optional
2846,2144,Optional
2846,160,Optional
2846,10829,Optional
2846,11572,Optional
2846,3121,Optional
2846,7701,Optional
2846,5005,Optional
2846,10065,Optional
2846,5783,Optional
2846,5149,Optional
2846,12455,Optional
2847,13210,Essential
2847,11706,Essential
2847,10543,Essential
2847,12583,Essential
2847,8924,Essential
2847,6375,Essential
2847,2340,Essential
2847,298,Essential
2847,2008,Essential
2847,6740,Essential
2847,9363,Essential
2847,5001,Essential
2847,11690,Essential
2847,11952,Essential
2847,2237,Essential
2847,11313,Essential
2847,31,Essential
2847,6273,Essential
2847,615,Essential
2847,10145,Essential
2847,5558,Essential
2847,8841,Essential
2847,3580,Essential
2847,8059,Essential
2847,12654,Essential
2847,1127,Essential
2847,1566,Essential
2847,3475,Essential
2847,3654,Essential
2847,5778,Essential
2847,655,Essential
2847,4673,Essential
2847,10391,Optional
2848,2756,Essential
2848,4145,Essential
2848,2895,Essential
2848,9791,Essential
2848,10548,Essential
2848,6534,Essential
2848,12466,Essential
2848,10989,Essential
2848,1851,Essential
2848,3430,Essential
2848,3262,Essential
2848,6512,Essential
2848,2869,Essential
2848,12617,Essential
2848,3623,Essential
2848,10851,Optional
2848,8685,Optional
2848,12571,Optional
2848,10570,Optional
2849,11340,Essential
2849,4351,Essential
2849,9962,Essential
2849,10860,Essential
2849,6083,Essential
2849,2523,Essential
2849,5337,Essential
2849,5089,Essential
2849,2720,Essential
2849,31,Essential
2849,6562,Essential
2849,10559,Essential
2849,56,Essential
2849,13421,Essential
2849,12774,Essential
2849,1886,Essential
2849,8988,Essential
2849,6288,Essential
2849,7718,Optional
2849,9433,Optional
2849,884,Optional
2849,2235,Optional
2849,11520,Optional
2849,12342,Optional
2849,4672,Optional
2849,5081,Optional
2849,1809,Optional
2849,35,Optional
2849,761,Optional
2849,9173,Optional
2849,7801,Optional
2849,8568,Optional
2849,5938,Optional
2849,5969,Optional
2849,5023,Optional
2849,2168,Optional
2849,4597,Optional
2849,2308,Optional
2850,1813,Essential
2850,3468,Essential
2850,9249,Essential
2850,2572,Essential
2850,1654,Essential
2850,1742,Essential
2850,5558,Essential
2850,6288,Essential
2850,10065,Essential
2850,1809,Essential
2850,2860,Essential
2850,6424,Essential
2850,5347,Essential
2850,8560,Essential
2850,11981,Essential
2850,7587,Optional
2850,7837,Optional
2850,1012,Optional
2850,10088,Optional
2850,13305,Optional
2850,2597,Optional
2850,3475,Optional
2850,2642,Optional
2850,7544,Optional
2850,11854,Optional
2850,9640,Optional
2850,3379,Optional
2850,5469,Optional
2850,10497,Optional
2850,8537,Optional
2850,523,Optional
2850,8393,Optional
2850,7711,Optional
2851,13266,Essential
2851,2520,Essential
2851,3595,Essential
2851,4523,Essential
2851,3997,Essential
2851,13184,Essential
2851,10210,Essential
2851,6880,Essential
2851,9007,Essential
2851,647,Essential
2851,5866,Essential
2851,2883,Essential
2851,10590,Essential
2851,9400,Essential
2851,2038,Essential
2851,10547,Essential
2851,9891,Essential
2851,2238,Essential
2851,9543,Essential
2851,2911,Essential
2851,10132,Essential
2851,5761,Essential
2851,10070,Essential
2851,3402,Essential
2851,275,Essential
2851,9062,Essential
2851,12558,Essential
2851,4880,Essential
2851,363,Essential
2851,8391,Optional
2851,12463,Optional
2851,6962,Optional
2851,9491,Optional
2851,8034,Optional
2851,12672,Optional
2851,7034,Optional
2851,8656,Optional
2851,2158,Optional
2851,8403,Optional
2851,3375,Optional
2851,6462,Optional
2851,8364,Optional
2851,11012,Optional
2851,12958,Optional
2851,6752,Optional
2852,10124,Essential
2852,10293,Essential
2852,6783,Essential
2852,13002,Essential
2852,6417,Essential
2852,11313,Essential
2852,11012,Essential
2852,12768,Essential
2852,13004,Essential
2852,5206,Essential
2852,564,Essential
2852,12432,Essential
2852,6871,Essential
2852,710,Essential
2852,11706,Essential
2852,31,Essential
2852,9969,Essential
2852,13038,Essential
2852,5558,Essential
2852,10403,Essential
2852,11146,Essential
2852,5001,Essential
2853,8270,Essential
2853,3024,Essential
2853,9578,Essential
2853,8584,Essential
2853,10620,Essential
2853,399,Essential
2853,5710,Essential
2853,7738,Essential
2853,6119,Essential
2853,3800,Essential
2853,6282,Essential
2853,1950,Optional
2853,8812,Optional
2853,13006,Optional
2853,3152,Optional
2853,10383,Optional
2853,9115,Optional
2853,5757,Optional
2853,10851,Optional
2853,8608,Optional
2853,9987,Optional
2853,681,Optional
2853,1570,Optional
2854,6935,Essential
2854,10384,Essential
2854,1923,Essential
2854,1178,Essential
2854,6169,Essential
2854,8482,Essential
2854,202,Essential
2854,1000,Essential
2854,10447,Essential
2854,12984,Essential
2854,5552,Essential
2854,8560,Essential
2854,9572,Essential
2854,3475,Essential
2854,10879,Essential
2854,9007,Essential
2854,8141,Essential
2854,12364,Essential
2854,6303,Essential
2854,8719,Essential
2854,11903,Essential
2854,107,Essential
2854,9927,Essential
2854,1088,Essential
2854,2804,Essential
2854,5840,Essential
2854,4362,Essential
2854,479,Essential
2854,585,Essential
2854,11156,Essential
2854,4520,Essential
2854,11438,Essential
2854,4094,Essential
2854,6036,Essential
2854,13100,Essential
2854,3058,Essential
2854,10857,Essential
2854,5572,Essential
2854,5159,Essential
2854,9613,Essential
2854,6276,Essential
2855,2248,Essential
2855,2819,Essential
2855,7224,Essential
2855,5997,Essential
2855,2585,Essential
2855,11389,Essential
2855,7981,Essential
2855,8082,Essential
2855,10878,Essential
2855,2065,Essential
2855,9353,Essential
2855,1541,Essential
2855,5741,Optional
2855,5682,Optional
2855,6954,Optional
2855,1715,Optional
2855,10933,Optional
2855,9502,Optional
2855,6261,Optional
2855,2044,Optional
2855,4781,Optional
2855,1299,Optional
2855,233,Optional
2855,3064,Optional
2855,12435,Optional
2855,2863,Optional
2855,3685,Optional
2855,11476,Optional
2855,5558,Optional
2855,5115,Optional
2855,4114,Optional
2855,2841,Optional
2856,2778,Essential
2856,3913,Essential
2856,3475,Essential
2856,11611,Essential
2856,5560,Essential
2856,5965,Essential
2856,8738,Essential
2856,7321,Essential
2856,1809,Essential
2856,10747,Essential
2856,12591,Essential
2856,1776,Essential
2856,13369,Essential
2856,1218,Essential
2856,6039,Essential
2856,12494,Essential
2856,9053,Essential
2856,8414,Essential
2856,5016,Essential
2856,11989,Essential
2856,8440,Essential
2856,8081,Essential
2856,3879,Essential
2856,9007,Essential
2856,7217,Essential
2856,1737,Essential
2856,1024,Essential
2856,8831,Essential
2856,1263,Essential
2856,3659,Essential
2856,3248,Essential
2856,11505,Optional
2856,1111,Optional
2856,4767,Optional
2856,6153,Optional
2857,9786,Essential
2857,4800,Essential
2857,2326,Essential
2857,2184,Essential
2857,4489,Essential
2857,12922,Essential
2857,4645,Essential
2857,962,Essential
2857,4782,Essential
2857,12486,Essential
2857,3934,Essential
2857,1732,Essential
2857,6245,Essential
2857,5714,Essential
2857,10891,Essential
2857,12548,Essential
2857,12593,Essential
2857,5966,Essential
2857,2674,Essential
2857,11257,Essential
2857,3411,Essential
2857,9461,Essential
2857,6223,Essential
2857,938,Essential
2857,325,Essential
2857,11338,Essential
2857,6139,Essential
2857,7549,Essential
2857,3649,Essential
2857,2764,Essential
2857,11955,Essential
2857,3013,Essential
2857,9921,Essential
2857,1472,Optional
2857,8124,Optional
2857,4984,Optional
2857,7122,Optional
2857,12230,Optional
2857,12227,Optional
2857,1825,Optional
2857,12623,Optional
2857,4510,Optional
2857,10591,Optional
2857,5005,Optional
2857,3968,Optional
2857,415,Optional
2857,10019,Optional
2857,308,Optional
2857,12371,Optional
2857,9681,Optional
2857,9680,Optional
2857,7036,Optional
2857,8944,Optional
2857,2948,Optional
2857,11138,Optional
2857,2777,Optional
2857,506,Optional
2857,6556,Optional
2857,13215,Optional
2857,9393,Optional
2857,7577,Optional
2858,7208,Essential
2858,2756,Essential
2858,523,Essential
2858,4255,Essential
2858,6288,Essential
2858,5755,Essential
2858,1729,Essential
2858,5400,Essential
2858,9758,Essential
2858,160,Essential
2858,7981,Essential
2858,9218,Essential
2858,11706,Essential
2858,5206,Optional
2858,10065,Optional
2858,12026,Optional
2858,12937,Optional
2858,11677,Optional
2858,1737,Optional
2858,10549,Optional
2858,735,Optional
2858,7837,Optional
2858,6011,Optional
2858,7587,Optional
2858,13107,Optional
2858,5864,Optional
2858,10264,Optional
2858,2279,Optional
2858,12377,Optional
2858,9062,Optional
2858,3248,Optional
2858,11952,Optional
2858,2642,Optional
2858,723,Optional
2859,3251,Essential
2859,9306,Essential
2859,7767,Essential
2859,2778,Essential
2859,6162,Essential
2859,11156,Essential
2859,11378,Essential
2859,8843,Essential
2859,6107,Essential
2859,11711,Essential
2859,10225,Essential
2859,7761,Essential
2859,2454,Essential
2859,11861,Essential
2859,10065,Essential
2859,11719,Optional
2859,12295,Optional
2859,1776,Optional
2859,3963,Optional
2859,10252,Optional
2859,7762,Optional
2859,4387,Optional
2859,9551,Optional
2859,5298,Optional
2859,4565,Optional
2859,8028,Optional
2859,9992,Optional
2859,2703,Optional
2859,6795,Optional
2859,10346,Optional
2859,822,Optional
2859,5469,Optional
2859,11194,Optional
2859,7821,Optional
2859,12660,Optional
2859,13367,Optional
2859,12817,Optional
2860,12784,Essential
2860,7161,Essential
2860,5583,Essential
2860,5914,Essential
2860,12035,Essential
2860,4395,Essential
2860,1575,Essential
2860,8450,Essential
2860,10055,Essential
2860,8106,Essential
2860,12571,Essential
2860,2716,Essential
2860,6248,Essential
2860,11013,Essential
2860,1123,Essential
2860,3700,Essential
2860,5631,Essential
2860,10440,Essential
2860,6976,Essential
2860,11498,Essential
2860,11258,Essential
2860,10570,Essential
2860,12859,Essential
2860,4249,Essential
2860,2756,Essential
2860,4774,Essential
2860,2575,Essential
2860,5418,Essential
2860,6483,Essential
2860,559,Essential
2860,4306,Essential
2860,8393,Optional
2860,7208,Optional
2860,3602,Optional
2860,4899,Optional
2860,10810,Optional
2860,9218,Optional
2860,11402,Optional
2860,1571,Optional
2860,7981,Optional
2860,4220,Optional
2860,837,Optional
2860,4990,Optional
2860,6954,Optional
2860,2832,Optional
2860,2978,Optional
2860,4507,Optional
2860,10218,Optional
2860,11952,Optional
2860,9293,Optional
2860,1737,Optional
2860,10264,Optional
2860,6197,Optional
2860,13086,Optional
2860,13197,Optional
2860,8689,Optional
2860,3224,Optional
2860,691,Optional
2861,6782,Essential
2861,4941,Essential
2861,10007,Essential
2861,4003,Essential
2861,13105,Essential
2861,11694,Essential
2861,9007,Essential
2861,4290,Essential
2861,7691,Essential
2861,10512,Essential
2861,1571,Essential
2861,205,Essential
2861,13031,Essential
2861,10960,Essential
2861,8559,Essential
2861,4453,Essential
2861,11012,Essential
2861,160,Essential
2861,11290,Essential
2861,564,Essential
2861,2778,Essential
2861,3283,Essential
2861,9008,Essential
2861,984,Essential
2861,4180,Essential
2861,3533,Essential
2862,6989,Essential
2862,10831,Essential
2862,4248,Essential
2862,6288,Essential
2862,5558,Essential
2862,8995,Essential
2862,8560,Essential
2862,12392,Essential
2862,10065,Essential
2862,1420,Essential
2862,1536,Essential
2862,3936,Essential
2862,5206,Essential
2862,3475,Optional
2862,1012,Optional
2862,8925,Optional
2862,12377,Optional
2862,3008,Optional
2862,4977,Optional
2862,9640,Optional
2862,10124,Optional
2862,11994,Optional
2862,7587,Optional
2862,3373,Optional
2862,9081,Optional
2862,615,Optional
2862,7837,Optional
2862,6424,Optional
2862,1570,Optional
2862,11856,Optional
2863,12303,Essential
2863,8211,Essential
2863,710,Essential
2863,417,Essential
2863,12666,Essential
2863,1677,Essential
2863,13294,Essential
2863,8742,Essential
2863,5925,Essential
2863,6220,Essential
2863,11168,Essential
2863,8037,Essential
2863,4649,Essential
2863,3489,Essential
2863,3904,Essential
2863,4565,Essential
2863,4823,Essential
2863,1534,Essential
2863,2458,Essential
2863,6834,Essential
2863,5208,Essential
2863,13060,Essential
2863,6250,Essential
2863,9227,Essential
2863,13456,Optional
2863,8587,Optional
2863,7035,Optional
2863,101,Optional
2863,1151,Optional
2863,8949,Optional
2863,12973,Optional
2863,9273,Optional
2863,5292,Optional
2863,6167,Optional
2863,2303,Optional
2863,2279,Optional
2863,6149,Optional
2863,7925,Optional
2863,12242,Optional
2863,5423,Optional
2863,10408,Optional
2863,3520,Optional
2863,3288,Optional
2863,9090,Optional
2863,9898,Optional
2863,12305,Optional
2864,12376,Essential
2864,13001,Essential
2864,9165,Essential
2864,12024,Essential
2864,4811,Essential
2864,6625,Essential
2864,849,Essential
2864,9146,Essential
2864,5221,Essential
2864,8728,Essential
2864,12766,Essential
2864,1238,Essential
2864,2691,Essential
2864,10460,Essential
2864,12403,Essential
2864,10585,Essential
2864,9244,Essential
2864,3865,Optional
2864,923,Optional
2864,6805,Optional
2864,4232,Optional
2864,160,Optional
2864,3444,Optional
2865,12114,Essential
2865,3128,Essential
2865,9992,Essential
2865,11861,Essential
2865,1320,Essential
2865,11194,Essential
2865,8028,Essential
2865,5298,Essential
2865,7847,Optional
2865,11954,Optional
2865,3963,Optional
2865,9794,Optional
2865,382,Optional
2865,7934,Optional
2865,6107,Optional
2865,10579,Optional
2865,6020,Optional
2865,8251,Optional
2866,1238,Essential
2866,9146,Essential
2866,12024,Essential
2866,11885,Essential
2866,2691,Essential
2866,8728,Essential
2866,10460,Essential
2866,9244,Essential
2866,12403,Essential
2866,10431,Essential
2866,5221,Essential
2866,1793,Essential
2866,1700,Essential
2866,6625,Essential
2866,160,Optional
2866,12948,Optional
2866,9371,Optional
2866,4912,Optional
2867,11438,Essential
2867,8560,Essential
2867,4363,Essential
2867,9236,Essential
2867,5159,Essential
2867,6371,Optional
2867,5011,Optional
2867,4859,Optional
2867,1654,Optional
2867,5699,Optional
2867,5838,Optional
2867,4594,Optional
2867,11156,Optional
2867,10238,Optional
2867,9049,Optional
2867,12398,Optional
2867,8542,Optional
2867,2784,Optional
2867,4411,Optional
2867,4094,Optional
2867,2015,Optional
2867,1215,Optional
2867,9806,Optional
2867,321,Optional
2867,11537,Optional
2867,9927,Optional
2867,9351,Optional
2867,585,Optional
2867,13282,Optional
2867,4468,Optional
2867,6802,Optional
2867,10088,Optional
2867,202,Optional
2867,13100,Optional
2867,12122,Optional
2867,9572,Optional
2867,8141,Optional
2867,12362,Optional
2867,10213,Optional
2867,11440,Optional
2867,11834,Optional
2867,10778,Optional
2867,7753,Optional
2867,1234,Optional
2867,6229,Optional
2867,1178,Optional
2867,10116,Optional
2867,1000,Optional
2867,479,Optional
2867,10857,Optional
2867,9641,Optional
2867,10519,Optional
2867,4734,Optional
2867,4362,Optional
2867,8482,Optional
2867,6935,Optional
2867,5121,Optional
2867,8651,Optional
2867,12364,Optional
2867,3138,Optional
2867,6348,Optional
2867,10317,Optional
2867,7576,Optional
2867,6991,Optional
2867,10601,Optional
2867,4835,Optional
2867,4702,Optional
2867,8012,Optional
2867,7140,Optional
2867,270,Optional
2867,758,Optional
2867,2305,Optional
2867,9007,Optional
2867,8805,Optional
2867,9178,Optional
2867,4544,Optional
2867,2955,Optional
2867,2225,Optional
2867,9663,Optional
2867,3174,Optional
2867,7263,Optional
2867,8191,Optional
2867,9447,Optional
2867,1797,Optional
2867,3729,Optional
2867,10112,Optional
2867,11970,Optional
2867,4361,Optional
2867,6036,Optional
2867,2804,Optional
2867,9189,Optional
2867,1923,Optional
2867,8719,Optional
2867,10292,Optional
2868,7882,Essential
2868,1705,Essential
2868,1543,Essential
2868,12896,Essential
2868,3535,Essential
2868,6117,Essential
2868,4223,Essential
2868,4514,Essential
2868,6509,Optional
2868,9649,Optional
2868,11212,Optional
2868,5407,Optional
2868,1504,Optional
2868,9169,Optional
2868,1851,Optional
2868,4209,Optional
2868,2579,Optional
2868,3009,Optional
2868,9823,Optional
2868,4478,Optional
2868,6947,Optional
2868,6364,Optional
2868,2806,Optional
2868,1437,Optional
2868,5781,Optional
2868,2969,Optional
2868,7296,Optional
2868,4624,Optional
2868,8934,Optional
2868,9106,Optional
2868,5213,Optional
2868,6940,Optional
2868,2676,Optional
2868,13251,Optional
2868,6293,Optional
2868,1025,Optional
2868,7444,Optional
2868,9147,Optional
2868,6421,Optional
2868,12451,Optional
2868,11958,Optional
2868,4195,Optional
2868,11750,Optional
2868,11904,Optional
2868,12653,Optional
2868,9044,Optional
2868,12575,Optional
2868,8577,Optional
2868,12733,Optional
2868,11460,Optional
2868,12428,Optional
2868,4028,Optional
2868,3571,Optional
2868,1486,Optional
2868,424,Optional
2868,642,Optional
2868,1735,Optional
2868,7329,Optional
2868,6472,Optional
2868,9543,Optional
2868,11826,Optional
2868,594,Optional
2868,6222,Optional
2868,11410,Optional
2868,5932,Optional
2868,5,Optional
2868,13325,Optional
2868,9655,Optional
2868,9731,Optional
2868,13293,Optional
2868,4123,Optional
2868,12824,Optional
2869,2585,Essential
2869,2248,Essential
2869,10948,Essential
2869,8082,Essential
2869,13048,Essential
2869,11389,Essential
2869,3685,Essential
2869,7224,Essential
2869,2819,Essential
2869,5115,Essential
2869,10878,Essential
2869,1541,Essential
2869,4637,Optional
2869,3650,Optional
2869,1715,Optional
2869,7482,Optional
2869,5137,Optional
2869,11476,Optional
2869,12369,Optional
2869,233,Optional
2869,4781,Optional
2869,2044,Optional
2869,3064,Optional
2869,1299,Optional
2869,2526,Optional
2869,6954,Optional
2869,5008,Optional
2869,5558,Optional
2869,5741,Optional
2869,11988,Optional
2869,5997,Optional
2869,4114,Optional
2869,2863,Optional
2869,9502,Optional
2869,12435,Optional
2869,10904,Optional
2869,5682,Optional
2869,2841,Optional
2869,8807,Optional
2869,10933,Optional
2869,9952,Optional
2870,2476,Essential
2870,7892,Essential
2870,211,Essential
2870,5934,Essential
2870,11012,Essential
2870,470,Essential
2870,10144,Essential
2870,4425,Essential
2870,776,Essential
2870,4589,Essential
2870,11694,Essential
2870,3060,Essential
2870,9008,Essential
2870,3533,Essential
2870,771,Essential
2870,7964,Essential
2870,6995,Essential
2870,1999,Essential
2870,7761,Essential
2870,160,Essential
2870,10318,Essential
2870,7691,Essential
2871,9377,Essential
2871,12551,Essential
2871,13056,Essential
2871,4966,Essential
2871,9164,Essential
2871,4880,Essential
2871,11236,Essential
2871,162,Essential
